brand,model,price,discount,ram_DDR4,ram_DDR5,ram_lpddr4x,bit,windows,ssd(GB),hdd(GB),display,warranty_years,warranty_accidental,processor_amd_quad,processor_amd_octa,processor_amd_hexa,processor_intel
Acer,ASPIRE 7 CORE I5 12TH GEN,73990,17.0,16.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Lenovo,CORE I3 10TH GEN,37890,33.0,8.0,0.0,0.0,0.0,10.0,256.0,0.0,14.0,2.0,0,0,0,0,3.0
Lenovo,IDEAPAD CORE I3 10TH GEN,35990,33.0,4.0,0.0,0.0,64.0,11.0,256.0,0.0,14.0,2.0,0,0,0,0,3.0
Vaio,E SERIES RYZEN 5 QUAD CORE 3500U,41990,37.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,2.0,0,5,0,0,0.0
Lenovo,CORE I3 11TH GEN,38990,24.0,4.0,0.0,0.0,64.0,10.0,256.0,0.0,15.0,1.0,0,0,0,0,3.0
Asus,ROG STRIX G15,104990,22.0,0.0,16.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,7,0,0.0
Lenovo,INTEL CORE I5 11TH GEN,59190,42.0,16.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,2.0,0,0,0,0,5.0
Dell,G15 RYZEN 7 OCTA CORE 5800H,93900,17.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Msi,GF63 THIN CORE I5 9TH GEN,57999,38.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,2.0,0,0,0,0,5.0
Acer,PREDATOR HELIOS 300 CORE I7 12TH GEN,155490,13.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,15.6,1.0,0,0,0,0,7.0
Acer,ASPIRE 3 CORE I3 11TH GEN,38744,22.0,4.0,0.0,0.0,64.0,10.0,256.0,0.0,15.6,1.0,0,0,0,0,3.0
Asus,ZENBOOK PRO 14 DUO OLED,149990,23.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,14.5,1.0,0,0,0,0,7.0
Infinix,X1 SLIM SERIES CORE I3 10TH GEN,38990,29.0,0.0,0.0,8.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,3.0
Asus,PROART STUDIOBOOK 16 OLED,249990,18.0,0.0,32.0,0.0,64.0,11.0,1024.0,0.0,16.0,1.0,0,0,0,0,9.0
Dell,VOSTRO CORE I3 11TH GEN,42654,21.0,8.0,0.0,0.0,64.0,11.0,256.0,0.0,14.96,1.0,0,0,0,0,3.0
Infinix,X1 SLIM SERIES CORE I3 10TH GEN,35990,28.0,0.0,0.0,8.0,64.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,3.0
Acer,ASPIRE 5 CORE I5 11TH GEN,45990,19.0,8.0,0.0,0.0,64.0,10.0,0.0,1024.0,14.0,1.0,0,0,0,0,5.0
Hp,VICTUS RYZEN 5 HEXA CORE 6600H,96579,23.65,0.0,8.0,0.0,64.0,11.0,512.0,0.0,16.1,1.0,0,0,0,5,0.0
Acer,CONCEPTD 5 CORE I5 8TH GEN,99500,17.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Asus,,22990,25.0,4.0,0.0,0.0,64.0,11.0,128.0,0.0,11.6,1.0,0,0,0,0,
Lenovo,IDEAPAD GAMING RYZEN 7 OCTA CORE 5800H,90990,32.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,1,0,7,0,0.0
Asus,TUF GAMING A17 RYZEN 7 OCTA CORE 4800H,83990,22.0,8.0,0.0,0.0,64.0,11.0,1024.0,0.0,17.3,1.0,0,0,7,0,0.0
Asus,RYZEN 3 DUAL CORE,34490,30.0,8.0,0.0,0.0,0.0,11.0,256.0,0.0,15.6,1.0,0,0,0,0,0.0
Asus,ZENBOOK PRO 14 DUO OLED,179990,29.0,0.0,32.0,0.0,0.0,11.0,1024.0,0.0,14.5,1.0,0,0,0,0,9.0
Asus,CORE I5 10TH GEN,67461,16.0,8.0,0.0,0.0,0.0,11.0,1024.0,0.0,15.6,1.0,0,0,0,0,5.0
Asus,EXPERTBOOK P1 CORE I5 10TH GEN,61249,11.0,4.0,0.0,0.0,64.0,10.0,0.0,1024.0,14.0,1.0,0,0,0,0,5.0
Hp,PAVILION CORE I5 12TH GEN,73999,11.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Dell,G15 CORE I5 10TH GEN,71990,58.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Infinix,INBOOK X2 PLUS CORE I3 11TH GEN,40990,18.0,0.0,0.0,8.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,3.0
Asus,VIVOBOOK 16X RYZEN 5 HEXA CORE R5,54990,26.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,16.0,1.0,0,0,0,5,0.0
Lenovo,INTEL CORE I5 12TH GEN,72490,25.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,1,0,0,0,5.0
Hp,OMEN 15 RYZEN 7 OCTA CORE AMD R7,152000,17.0,16.0,0.0,0.0,64.0,10.0,1024.0,0.0,15.6,1.0,0,0,7,0,0.0
Asus,VIVOBOOK ULTRA K15 CORE I3 11TH GEN,42990,27.0,8.0,0.0,0.0,64.0,11.0,256.0,0.0,15.6,1.0,0,0,0,0,3.0
Hp,OMEN RYZEN 7 OCTA CORE AMD R7,99990,15.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,16.1,1.0,0,0,7,0,0.0
Hp,VICTUS CORE I7 11TH GEN,104890,16.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,16.1,1.0,0,0,0,0,7.0
Hp,INTEL CORE I5 10TH GEN,97500,29.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Hp,14S INTEL PENTIUM QUAD CORE,30490,22.0,8.0,0.0,0.0,64.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,
Dell,INSPIRON CORE I3 11TH GEN,45990,23.65,4.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,3.0
Acer,ASPIRE 3 RYZEN 3 DUAL CORE R33250U,29990,30.0,4.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,0.0
Acer,SWIFT 3 RYZEN 5 HEXA CORE 5500U,59990,33.0,0.0,0.0,8.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,5,0.0
Acer,PREDATOR HELIOS 300 CORE I7 10TH GEN,150490,23.65,16.0,0.0,0.0,64.0,10.0,2048.0,0.0,15.6,1.0,0,0,0,0,7.0
Msi,GS66 CORE I7 11TH GEN,207290,12.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Acer,NITRO 5 RYZEN 5 HEXA CORE AMD R5,59990,25.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Dell,ALLIENWARE CORE I7 12TH GEN,1174131,23.65,0.0,32.0,0.0,64.0,11.0,1024.0,0.0,17.3,1.0,0,0,0,0,7.0
Lenovo,IDEAPAD 3 RYZEN 3 DUAL CORE 3250U,37990,13.0,8.0,0.0,0.0,64.0,10.0,256.0,0.0,15.6,1.0,0,0,0,0,0.0
Msi,BRAVO RYZEN 5 HEXA CORE 5600H,52990,36.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Asus,VIVOBOOK GAMING,87390,12.0,8.0,0.0,0.0,64.0,10.0,256.0,1024.0,15.6,1.0,0,0,0,0,7.0
Hp,VICTUS RYZEN 7 OCTA CORE 6800H,111500,23.65,0.0,16.0,0.0,64.0,11.0,512.0,0.0,16.1,1.0,0,0,7,0,0.0
Asus,ZENBOOK PRO 14 DUO OLED,124990,26.0,0.0,16.0,0.0,0.0,11.0,512.0,0.0,14.5,1.0,0,0,0,0,5.0
Hp,ATHLON DUAL CORE 3050U,29990,23.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,0.0
Acer,INTEL EVO SWIFT 5 CORE I5 11TH GEN,79990,27.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Asus,VIVOBOOK 14 CORE I3 11TH GEN,35990,30.0,8.0,0.0,0.0,64.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,3.0
Asus,EXPERTBOOK P1 CORE I5 10TH GEN,62490,11.0,8.0,0.0,0.0,64.0,10.0,0.0,1024.0,14.0,1.0,0,0,0,0,5.0
Asus,ROG FLOW X13,247990,16.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,13.4,1.0,0,0,7,0,0.0
Hp,HP 250 G7 CORE I5 10TH GEN,54890,28.0,8.0,0.0,0.0,64.0,10.0,512.0,512.0,15.6,1.0,0,0,0,0,5.0
Lenovo,CORE I5 11TH GEN,58226,35.0,16.0,0.0,0.0,0.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Asus,ZENBOOK 14X,114990,18.0,0.0,16.0,0.0,0.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Hp,14S INTEL CELERON DUAL CORE,28990,21.0,8.0,0.0,0.0,64.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,
Asus,EXPERTBOOK B9 CORE I5 10TH GEN,109990,22.0,0.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Asus,EXPERTBOOK B9 CORE I7 10TH GEN,154990,10.0,0.0,0.0,0.0,64.0,10.0,1024.0,0.0,14.0,1.0,0,0,0,0,7.0
Infinix,X1 SLIM SERIES CORE I5 10TH GEN,49990,23.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Hp,RYZEN 3 QUAD CORE 5300U,40390,23.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,3,0,0,0.0
Asus,ROG ZEPHYRUS G14 RYZEN 7 OCTA CORE RYZEN 7,76990,34.0,8.0,0.0,0.0,64.0,10.0,1024.0,0.0,14.0,1.0,0,0,7,0,0.0
Apple,2022 MACBOOK AIR M2,139000,23.65,0.0,0.0,0.0,0.0,other,512.0,0.0,13.6,1.0,0,0,0,0,0.0
Acer,NITRO 5 RYZEN 5 HEXA CORE AMD R5,67990,26.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Hp,RYZEN 3 QUAD CORE 5300U,40390,23.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,3,0,0,0.0
Dell,CORE I3 11TH GEN,42500,23.0,8.0,0.0,0.0,0.0,11.0,0.0,1024.0,15.6,1.0,0,0,0,0,3.0
Asus,ROG FLOW X13 RYZEN 7 OCTA CORE 6800HS,177900,16.0,0.0,32.0,0.0,64.0,11.0,1024.0,0.0,13.4,1.0,0,0,7,0,0.0
Asus,ZENBOOK DUO 14,89990,45.0,0.0,0.0,16.0,64.0,11.0,1024.0,0.0,14.0,1.0,0,0,0,0,7.0
Msi,PULSE GL66 CORE I7 11TH GEN,106490,14.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Dell,G15 CORE I5 10TH GEN,76990,77.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Infinix,X1 SLIM SERIES CORE I5 10TH GEN,49990,23.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Hp,15S INTEL CORE I3 11TH GEN,40390,21.0,8.0,0.0,0.0,64.0,11.0,256.0,1024.0,15.6,1.0,0,0,0,0,3.0
Dell,ALLIENWARE CORE I7 12TH GEN,176490,20.0,0.0,16.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,7.0
Infinix,X1 SLIM SERIES CORE I5 10TH GEN,42990,28.0,0.0,0.0,8.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Asus,TUF GAMING F15,122990,33.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,15.6,1.0,0,0,0,0,7.0
Asus,ZENBOOK DUO 14,79990,43.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Asus,ROG FLOW X13 RYZEN 7 OCTA CORE 6800HS,167990,16.0,0.0,32.0,0.0,64.0,11.0,1024.0,0.0,13.4,1.0,0,0,7,0,0.0
Asus,ROG FLOW X13,151990,19.0,0.0,16.0,0.0,0.0,11.0,1024.0,0.0,13.4,1.0,0,0,9,0,0.0
Dell,RYZEN 7 OCTA CORE 5800H,98990,20.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,7,0,0.0
Dell,INSPIRON CORE I5 11TH GEN,68490,18.0,8.0,0.0,0.0,64.0,11.0,256.0,1024.0,15.6,1.0,0,0,0,0,5.0
Dell,INSPIRON CORE I5 11TH GEN,73890,10.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Hp,SPECTRE INTEL EVO CORE I7 12TH GEN,124999,14.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,13.5,1.0,0,0,0,0,7.0
Dell,INSPIRON 7000 CORE I5 10TH GEN,89619,16.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Dell,ALLIENWARE CORE I7 12TH GEN,246490,23.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,15.6,1.0,0,0,0,0,7.0
Hp,RYZEN 5 HEXA CORE,74990,14.0,8.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Hp,HP PAVILION RYZEN 5 HEXA CORE AMD R5,62990,17.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Dell,VOSTRO RYZEN 5 QUAD CORE 3500U,49490,19.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,5,0,0,0.0
Lenovo,IDEAPAD SLIM 3I,40200,19.0,4.0,0.0,0.0,64.0,10.0,256.0,0.0,15.6,1.0,0,0,0,0,3.0
Dell,CORE I5 11TH GEN,70990,20.0,8.0,0.0,0.0,0.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Dell,CORE I5 11TH GEN,72990,22.0,16.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Asus,ROG FLOW X13 RYZEN 7 OCTA CORE AMD R7,147990,16.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,13.4,1.0,0,0,7,0,0.0
Asus,TUF GAMING A15 RYZEN 7 OCTA CORE 4800H,87907,11.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,7,0,0.0
Infinix,X1 SLIM SERIES CORE I5 10TH GEN,49990,23.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Dell,INSPIRON CORE I3 10TH GEN,42990,12.0,8.0,0.0,0.0,64.0,10.0,0.0,1024.0,15.6,1.0,0,0,0,0,3.0
Asus,TUF GAMING A15,96990,35.0,0.0,16.0,0.0,0.0,11.0,1024.0,0.0,15.6,1.0,0,0,7,0,0.0
Dell,CORE I5 12TH GEN,76490,5.0,8.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,5.0
Lenovo,IDEAPAD GAMING 3 RYZEN 5 HEXA CORE AMD R5,71990,30.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,1,0,0,5,0.0
Asus,EXPERTBOOK P2 CORE I5 10TH GEN,69290,11.0,8.0,0.0,0.0,0.0,other,0.0,1024.0,14.0,1.0,0,0,0,0,5.0
Hp,14S RYZEN 3 QUAD CORE,44900,18.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,3,0,0,0.0
Asus,CORE I3 11TH GEN,35990,32.0,8.0,0.0,0.0,64.0,10.0,256.0,0.0,15.6,1.0,0,0,0,0,3.0
Dell,INSPIRON CORE I3 11TH GEN,43490,14.0,8.0,0.0,0.0,64.0,10.0,0.0,1024.0,15.6,1.0,0,0,0,0,3.0
Infinix,INBOOK X2 PLUS CORE I5 11TH GEN,47990,12.0,0.0,0.0,8.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Acer,SWIFT 7 CORE I5 7TH GEN,86867,13.0,0.0,0.0,0.0,64.0,10.0,256.0,0.0,13.3,1.0,0,0,0,0,5.0
Msi,CORE I7 12TH GEN,129490,17.0,16.0,0.0,0.0,64.0,11.0,1024.0,0.0,15.6,2.0,0,0,0,0,7.0
Dell,VOSTRO CORE I5 11TH GEN,54990,20.0,8.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,5.0
Infinix,INBOOK X2 PLUS CORE I5 11TH GEN,47990,12.0,0.0,0.0,8.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Msi,CORE I7 11TH GEN,74990,21.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,2.0,0,0,0,0,7.0
Dell,ALLIENWARE CORE I7 12TH GEN,168990,23.0,0.0,16.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,7.0
Dell,VOSTRO CORE I3 11TH GEN,44348,3.0,4.0,0.0,0.0,64.0,10.0,256.0,1024.0,14.0,1.0,0,0,0,0,3.0
Asus,VIVOBOOK ULTRA 14,44990,21.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,3.0
Dell,INSPIRON CORE I3 10TH GEN,40990,25.0,8.0,0.0,0.0,64.0,11.0,256.0,0.0,15.0,1.0,0,0,0,0,3.0
Dell,RYZEN 5 HEXA CORE AMD R5,81990,21.0,0.0,8.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Acer,PREDATOR HELIOS 300 CORE I7 10TH GEN,119990,14.0,16.0,0.0,0.0,64.0,10.0,256.0,1024.0,15.6,1.0,0,0,0,0,7.0
Dell,VOSTRO CORE I5 12TH GEN,89694,23.65,8.0,0.0,0.0,64.0,11.0,512.0,0.0,16.0,1.0,0,0,0,0,5.0
Hp,14S RYZEN 5 HEXA CORE 5500U,52490,26.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,5,0.0
Asus,VIVOBOOK K15 OLED,60990,29.0,16.0,0.0,0.0,64.0,10.0,256.0,1024.0,15.6,1.0,0,0,0,0,5.0
Hp,VICTUS RYZEN 7 OCTA CORE 5800H,104990,25.0,16.0,0.0,0.0,64.0,11.0,1024.0,0.0,16.1,1.0,0,0,7,0,0.0
Acer,PREDATOR HELIOS 300 CORE I7 11TH GEN,134990,10.0,16.0,0.0,0.0,64.0,10.0,1024.0,0.0,15.6,1.0,0,0,0,0,7.0
Hp,CORE I5 11TH GEN,84419,23.65,8.0,0.0,0.0,0.0,11.0,512.0,0.0,16.1,1.0,0,0,0,0,5.0
Redmibook,15 CORE I3 11TH GEN,37999,32.0,8.0,0.0,0.0,0.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,3.0
Dell,INSPIRON RYZEN 5 HEXA CORE 5625U,51490,20.0,8.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Acer,CORE I7 6TH GEN,116640,23.65,0.0,0.0,0.0,0.0,other,128.0,0.0,15.0,1.0,0,0,0,0,0.0
Hp,PAVILION RYZEN 5 HEXA CORE 5500U,62690,15.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Lenovo,IDEAPAD GAMING 3 CORE I5 10TH GEN,62990,26.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,1,0,0,0,5.0
Asus,VIVOBOOK 14 CORE I3 10TH GEN,30490,25.0,4.0,0.0,0.0,64.0,10.0,0.0,1024.0,14.1,1.0,0,0,0,0,3.0
Dell,G15 CORE I5 12TH GEN,84990,23.0,0.0,16.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Lenovo,IDEAPAD 3 CELERON DUAL CORE 4TH GEN,25990,35.0,4.0,0.0,0.0,64.0,10.0,256.0,0.0,14.0,1.0,0,0,0,0,
Lenovo,ATHLON DUAL CORE 3050U,20990,40.0,4.0,0.0,0.0,0.0,10.0,256.0,0.0,14.0,1.0,0,0,0,0,0.0
Dell,CORE I7 12TH GEN,112104,86.0,0.0,16.0,0.0,64.0,11.0,512.0,0.0,13.3,1.0,0,0,0,0,7.0
Lenovo,IDEAPAD GAMING 3 CORE I5 12TH GEN,84990,23.0,16.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Asus,VIVOBOOK PRO 16X OLED,130500,19.0,16.0,0.0,0.0,64.0,11.0,1024.0,0.0,16.0,1.0,0,0,9,0,0.0
Acer,SWIFT 5 CORE I7 11TH GEN INTEL EVO,96938,22.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,7.0
Hp,VICTUS RYZEN 5 HEXA CORE 5600H,75370,14.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Asus,ROG ZEPHYRUS S15 CORE I7 10TH GEN,234990,27.0,32.0,0.0,0.0,64.0,10.0,1024.0,0.0,15.6,1.0,0,0,0,0,7.0
Hp,OMEN CORE I5 7TH GEN,102551,23.65,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Dell,INSPIRON CORE I5 11TH GEN,79490,6.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Acer,ASPIRE 3 PENTIUM SILVER,28490,22.0,8.0,0.0,0.0,64.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,
Asus,ROG ZEPHYRUS M16,174990,23.0,0.0,16.0,0.0,0.0,11.0,512.0,0.0,16.0,1.0,0,0,0,0,7.0
Asus,CORE I7 12TH GEN,85541,31.0,0.0,16.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,7.0
Asus,VIVOBOOK FLIP CORE I5 12TH GEN,76990,22.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Asus,ROG FLOW X13 RYZEN 7 OCTA CORE 6800HS,114990,26.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,13.4,1.0,0,0,7,0,0.0
Lenovo,CORE I3 10TH GEN,39200,91.0,4.0,0.0,0.0,64.0,10.0,0.0,1024.0,15.6,1.0,0,0,0,0,3.0
Hp,OMEN CORE I7 12TH GEN,189577,23.65,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,16.1,1.0,0,0,0,0,7.0
Samsung,GALAXY BOOK2 CORE I5 12TH GEN,72990,17.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Acer,ASPIRE 3 RYZEN 3 DUAL CORE 3250U,34490,23.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,0.0
Dell,INSPIRON PENTIUM QUAD CORE,35500,17.0,4.0,0.0,0.0,64.0,11.0,256.0,0.0,15.6,1.0,0,0,0,0,
Asus,ROG FLOW X13 WITH RTX 3080 EGPU RYZEN 9 OCTA CORE AMD R9,239990,31.0,0.0,0.0,32.0,64.0,10.0,1024.0,0.0,13.4,1.0,0,0,9,0,0.0
Gigabyte,G5 KE,103890,23.65,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,2.0,0,0,0,0,5.0
Asus,ZENBOOK PRO 15 CORE I9 8TH GEN,209690,23.65,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Msi,PRESTIGE 14 INTEL EVO CORE I5 11TH GEN,74990,21.0,0.0,0.0,16.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Hp,OMEN CORE I7 12TH GEN,189900,23.65,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,16.1,1.0,0,0,0,0,7.0
Asus,ROG FLOW X13 WITH RTX 3080 EGPU RYZEN 9 OCTA CORE 5980HS,234990,33.0,0.0,0.0,32.0,64.0,10.0,1024.0,0.0,13.4,1.0,0,0,9,0,0.0
Asus,ZENBOOK FLIP 13 OLED TOUCH PANEL INTEL EVO CORE I5 11TH GEN,79990,27.0,0.0,0.0,8.0,64.0,11.0,512.0,0.0,13.3,1.0,0,0,0,0,5.0
Asus,ZENBOOK S 13 OLED RYZEN 5 HEXA CORE 6600U,99990,18.0,0.0,16.0,0.0,0.0,11.0,512.0,0.0,13.3,1.0,0,0,0,5,0.0
Lenovo,INTEL CORE I5 11TH GEN,65990,17.0,8.0,0.0,0.0,64.0,11.0,256.0,1024.0,15.6,1.0,1,0,0,0,5.0
Lenovo,ATHLON DUAL CORE 3050U,18990,36.0,4.0,0.0,0.0,0.0,other,256.0,0.0,14.0,1.0,0,0,0,0,0.0
Dell,RYZEN 5 QUAD CORE,52990,20.0,8.0,0.0,0.0,0.0,10.0,256.0,1024.0,15.6,1.0,0,5,0,0,0.0
Hp,VICTUS RYZEN 5 HEXA CORE 5600H,61490,13.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,16.1,1.0,0,0,0,5,0.0
Acer,SWIFT X CORE I7 11TH GEN,114990,14.0,0.0,0.0,16.0,0.0,11.0,1024.0,0.0,16.1,1.0,0,0,0,0,7.0
Lenovo,CORE I3 10TH GEN,37890,22.0,4.0,0.0,0.0,0.0,10.0,256.0,0.0,15.6,1.0,0,0,0,0,3.0
Hp,RYZEN 7 OCTA CORE 6800H,148990,23.65,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,16.1,1.0,0,0,7,0,0.0
Acer,SWIFT X CORE I5 11TH GEN,94990,13.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,16.1,1.0,0,0,0,0,5.0
Lenovo,YOGA SLIM 7 CORE I5 11TH GEN,84990,27.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,3.0,0,0,0,0,5.0
Dell,G15 CORE I7 11TH GEN,104990,98.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Hp,RYZEN 3 DUAL CORE 3250U,37990,17.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,0.0
Msi,PRESTIGE 14 CORE I7 10TH GEN,104990,15.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,7.0
Acer,SWIFT 5 CORE I5 8TH GEN,69351,21.0,0.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Asus,RYZEN 9 OCTA CORE 6900HX,210990,22.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,17.3,1.0,0,0,9,0,0.0
Infinix,INBOOK X2 PLUS CORE I3 11TH GEN,40990,18.0,0.0,0.0,8.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,3.0
Gigabyte,G5 KD CORE I5 11TH GEN,89990,40.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,2.0,0,0,0,0,5.0
Dell,INSPIRON RYZEN 7 OCTA CORE 5825U,77966,16.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,16.0,1.0,0,0,7,0,0.0
